,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Colour,Hazardous,Capacity (kg),Ports (single / dual),Size,By Model Number,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Attachment 5,Range,Evaporator Fans,Power Supply,Attachment 6,Weight,Refrigerant Suitability,Fin Spacing mm,Depth (mm),Surface Area,Air Throw,Fan Amps,Motor,Air Volume (m3 per s),Capacity at SC2 R404A,Inlet Size,Noise Level,Number of Fans,Outlet Size,ASHRAE Code,Safety Classification,GWP,Connection Size,Pressure,Model For Use With,Dimensions (L x W x D),Defrost,Feature 9,Feature 10,Feature 11,Feature 12,Attachment 7,Pack Quantity,Liquid Line Connection,Suction Connection Size (inch),Material Type,Warranty,Material,Attachment 8,Attachment 9,Attachment 10,Attachment 11,Amps,Connection Type,Voltage Rating,Display Type,Sensor,Application,Feature 13,Feature 14,Electric Supply,Operating Temperature Range (C),Cable Length (m),IP Rating,Maximum Working Pressure (Bar g),Feature 15,Diameter,Nominal Running Current (A),Speed RPM,Phase
626,P621176,Danfoss Slim MSTM018DXW05G 1ph pack non-flammable and lower flammability,Danfoss,1015.41,"Future-proof your cooling system with the Danfoss Optyma single phase Slim Pack multi-refrigerant condensing unit, a reliable choice offering excellent levels of energy efficiency, sustainability and compliance. Slimline for ease of installation in any location, this smartly designed unit also offers straightforward maintenance. Making the transition to ultra-low GWP refrigerants simple, Optyma units are A2L-ready for risk-free, eco-friendly cooling.",Refrigeration/Refrigeration.csv -> Danfoss Slim MSTM018DXW05G 1ph pack non-flammable and lower flammability,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/11/81/NW-621176_621181_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/b_/uk/Danfoss_OptymaPlus_DOI118A5049_AB_UK.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Danfoss_Optyma_Conden_Unit_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Danfoss_Optyma_SlimPack_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Danfoss_Optyma_Slim_Pack_Install.pdf,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Danfoss_Optyma_Plus_SlimPack_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,P672317,"Henry Technologies 5231 pressure relief valve 27.6bar 3/8x1/2"" (ce ped)",Henry Technologies,65.92,"Protecting refrigeration systems against over-pressure, this Henry Technologies 5231 pressure relief valve (PRV) has 3/8"" NPTF x 1/2"" SAE flare connections. This PRV discharges vapour only and therefore should not be used to vent liquid refrigerant. Back-pressure dependent, the valves are used to discharge to atmosphere.","Refrigeration/Refrigeration.csv -> Henry Technologies 5231 pressure relief valve 27.6bar 3/8x1/2"" (ce ped)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/23/20/NW-672317_672320_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Henry_Technologies_Product_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,P682383,Copeland ZF ZF18K4E-TFD-556 glacier refrigeration 3 phase scroll compressor (R404A),Copeland,4423.93,"Developed specifically to provide high performance in low temperature applications, this Copeland Scroll ZF three phase, 6HP compressor with rotolock connections offers 17.1M³/h displacement and a compressor design optimised for frozen food application requirements. ZF*K4E models operate with liquid injection for controlled discharge temperatures.",Refrigeration/Refrigeration.csv -> Copeland ZF ZF18K4E-TFD-556 glacier refrigeration 3 phase scroll compressor (R404A),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/23/84/NW-682381_682384_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Copeland_ZF_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Copeland_Compressor_Oil_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Copeland_BOM_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Copeland_Low_Temperature_Brochure.pdf,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Copeland_ZF_EU_Declaration.pdf,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/21/Copeland_Product_Catalogue_2021.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,P684830,A-Gas R407C rental cylinder 25kg,A Gas,620.79,"This A-Gas 25kg rental cylinder contains R-407C, a HFC blend, a suitable replacement for R-22 in air conditioning systems and medium temperature refrigeration applications.",Refrigeration/Refrigeration.csv -> A-Gas R407C rental cylinder 25kg,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/48/31/NW-684830_684831_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/A-Gas_Retrofit_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_s/ds/A-Gas_R407C_SDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/A-Gas_Refrigerant_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ha/rt/A-Gas_R407C_Pressure_Temp_Chart.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,P673656,Eliwell IDNEXT 902 P NTC 10A 230Vac air -hc,Eliwell,44.95,Controllers in the IDNext range are new-generation devices suitable for static and ventilated units at normal and low temperatures.,Refrigeration/Refrigeration.csv -> Eliwell IDNEXT 902 P NTC 10A 230Vac air -hc,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/36/56/673656_wm.jpg,,,,,,N,,,,,IDN902P6D107000,Thermostat,N,,,,,,,,,,IDNEXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,P693011,Danfoss Optyma Slim Pack OP-MSYM012MPW05G condensing unit 1030 x 440 x 700mm White,Danfoss,925.97,"The cost-efficient Danfoss Optyma Slim Pack OP-MSYM012MPW05G single phase packaged condensing unit combines up-to-date condenser technology with a micro channel heat exchanger. Compact and reliable, this dedicated outdoor condensing unit is optimised for use in cold, fermentation and storage rooms in convenience stores or restaurants.",Refrigeration/Refrigeration.csv -> Danfoss Optyma Slim Pack OP-MSYM012MPW05G condensing unit 1030 x 440 x 700mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/30/13/NW-693008_693013_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Optyma_Slim_Pack_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Danfoss_Optyma_Cond_Unit_Brchr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_c/at/Danfoss_Optyma_Pack_Cond_Unit_Cat.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/cl/ar/Danfoss_Optyma_Cond_Unit_EU_Declar.pdf,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/wg/Danfoss_PID_Slim_Pack_W05_DWG.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,P684821,A-Gas R23 rental cylinder 8.5kg,A Gas,6146.93,"This A-Gas 8.5kg rental cylinder contains R-23, a suitable replacement for R-13 and R503 in very low temperature refrigeration. R-23 can also used as a clean fire suppressant, replacing Halon 1301. Commonly used in cascade systems at an evaporating temperature of -60 to -100°C and at a condensing temperature of approximately -10 to -40°C, R-23 now has limited popularity due to its high Global Warming Potential (GWP).",Refrigeration/Refrigeration.csv -> A-Gas R23 rental cylinder 8.5kg,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/48/21/NW-684821_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/A-Gas_Retrofit_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/A-Gas_Refrigerant_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ha/rt/A-Gas_R23_Pressure_Temp_Chart.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_h/&s/R290_Propane_H&S.pdf,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_s/ds/A-Gas_R23_SDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,P673639,Danfoss Optyma Plus LPOM098LLP02E 3 phase LBP condesning unit,Danfoss,3103.18,"Saving installation time and costs, the Danfoss Optyma Plus New Generation LPOM098LLP02E three phase condensing unit offers simple plug-and-play installation and set-up as well as straightforward servicing. Smooth and quiet, thanks to its long-life compressor, acoustic insulation, component design and intelligent fan speed reduction during low capacity operation, this highly efficient unit also saves on energy bills with an optimised micro channel heat exchanger and electronic controller.",Refrigeration/Refrigeration.csv -> Danfoss Optyma Plus LPOM098LLP02E 3 phase LBP condesning unit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/36/39/NW-673637_673639_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Danfoss_Optyma_Cond_Unit_Brchr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_c/at/Danfoss_Optyma_Pack_Cond_Unit_Cat.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Optyma_Plus_Cond_Unit_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Optyma_Plus_Controller_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,P659696,Kelvion KDC KDC-352-2AN dual discharge no defrost evaporator with two fans,Kelvion,1457.08,"Ideal for sensitive produce or in working areas, this Kelvion Searle KDC-352-2AN 4.9/4kW air cooler operates quietly and offers gentle cooling with dual discharge for high, medium and low temperature applications in commercial refrigeration. Easy to install and simple to service, this cooler promises improved performance and energy cost savings alongside pleasant comfort for staff members.",Refrigeration/Refrigeration.csv -> Kelvion KDC KDC-352-2AN dual discharge no defrost evaporator with two fans,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/96/98/NW-659696_659698_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Kelvion_KDC_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/Kelvion_KDC_Brochure_2018.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,P668347,Carel ColdWatch cold watch trapped alarm,Carel,464.56,"Designed for installation inside low temperature cold rooms, the Carel ColdWatch trapped personnel alarm kit is a safety system that allows a person trapped inside a cold room to signal to those outside. This alarm kit includes customisable alarm relay logic.",Refrigeration/Refrigeration.csv -> Carel ColdWatch cold watch trapped alarm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/83/47/NW-668347_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Carel_ColdWatch_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,P682460,Copeland ZR ZR61KCE-TFD-522 scroll compressor,Copeland,2801.54,"This high performance Copeland Scroll ZRKC three phase, 5HP compressor with brazed tube connections offers 14.4M³/h displacement. With a light, compact design and high levels of efficiency, this compressor can offer significant cost savings during use. Often used in the air conditioning industry for roof-tops, water chillers and close control units, scroll compressors are common replacements for reciprocating or screw compressors. Multiple fully qualified compressor assemblies (tandem/trio) can allow for the use of Copeland Scroll in large capacity systems, the ideal replacement for screw compressors in air cooled chillers up to 500kW.",Refrigeration/Refrigeration.csv -> Copeland ZR ZR61KCE-TFD-522 scroll compressor,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/62/NW-682460_682462_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/tu/re/Copeland_AC_Nomenclature.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Copeland_ZR_Datasheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Copeland_Compressor_Oil_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Copeland_BOM_Technical.pdf,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Copeland_ZR_Brochure.pdf,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Copeland_ZR_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/Copeland_Catalogue_2018.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,P695013,Copeland MultiCool MC-M8-ZB45KE-TFD 3 phase (TFD) scroll condensing unit,Copeland,2956.7,"This Copeland Multicool MC-M8-ZB45KE-TFD three phase air-cooled refrigeration unit is suitable for medium and low temperature applications. Copeland Scroll refrigeration units offer up-to-date refrigeration scroll compressors while the modular line concept consists of base units that can be easily adapted with the addition of selected fittings, including weather housings and fan speed controls, to create a bespoke solution for your specific application.",Refrigeration/Refrigeration.csv -> Copeland MultiCool MC-M8-ZB45KE-TFD 3 phase (TFD) scroll condensing unit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/50/13/NW-695004_695013_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Copeland_Refrigerant_Gas_Regul_Brchr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ec/la/Copeland_Cond_Unit_MCseries_EU_Decla.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Copeland_Fans_For_Cond_Unit_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Copeland_Compressor_Oil_MSDS.pdf,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/wg/Copeland_MC_Unit_ZB_ZF_TFD_TF5_DWG.pdf,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/21/Copeland_Product_Catalogue_2021.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,P687533,Copeland ZX ZXLE040E-TFD 3PH 4HP low temperature condensing unit,Copeland,2871.28,"Uniquely designed, the complete Copeland ZX ZXLE040E-TFD three phase outdoor refrigeration unit includes an advanced electronic controller with system status display for precise parameter control. Air cooled and highly efficient, this unit combines vapor injection and liquid injection technology while electronic protection functions, an oil separator and suction accumulator optimise system safety.",Refrigeration/Refrigeration.csv -> Copeland ZX ZXLE040E-TFD 3PH 4HP low temperature condensing unit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/75/34/NW-687526_687534_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Copeland_Refrigerant_Gas_Regul_Brchr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Copeland_ZX_Conden_Unit_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Copeland_ZX_OD_Rfrgrtn_Unit_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Copeland_ZX_EU_Declaration.pdf,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Copeland_AGL_ZX_Technical.pdf,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Copeland_ZX_XCM25D_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Copeland_XC645_User_Guide.pdf,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/21/Copeland_Product_Catalogue_2021.pdf,,,,,,,,,,,,,,,,,,,,,
639,P677405,Tecumseh RVA 4I3D Tecumseh potential relay RVA4I3D,Tecumseh,69.49,This Tecumseh 230V potential relay is for use with CAJ4519/AJ4476/CAJ9480.,Refrigeration/Refrigeration.csv -> Tecumseh RVA 4I3D Tecumseh potential relay RVA4I3D,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/93/677405_677193_wm.jpg,,,,,,N,,,,SILAJ9480Z-(1)SILAJ9513Z-(1)SILFH2511Z-(1)SILFH4524Z-(1),8565407,Relay,N,potential relay,,,,,,,,,RVA,,230V,,,,,,,,,,,,,,,,,,,,,,51 x 46.5 x 35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,P675422,Alco PT5N PT5N-18M suction pressure transducer,Alco,110.22,"The Alco PT5N-18M 0 to 18 bar pressure transmitter is built to convert pressure into a linear electrical 4 to 20 mA output signal. This signal can control simple compressor and fan switching, converting it to superheat modulation of an electronic control valve. Featuring an easy installation pre-fabricated M12 cable assembly and 7/16"" UNF connection, the PT5N transmitter is an affordable and high performing  choice for heat pump, refrigeration and air conditioning use.",Refrigeration/Refrigeration.csv -> Alco PT5N PT5N-18M suction pressure transducer,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/54/23/NW-675421_675423_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Alco_PT5N_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,P673628,Danfoss Optyma Plus Inverter OP-MPPM035VVLP01E inverter,Danfoss,4132.38,"Featuring stepless inverter scroll technology, the Danfoss Optyma Plus Inverter OP-MPPM035VVLP01E three phase, variable speed condensing unit offers high levels of energy efficiency and flexible plug-and-play installation. It is suitable for medium and high temperature refrigeration in the 2kW to 9kW range.",Refrigeration/Refrigeration.csv -> Danfoss Optyma Plus Inverter OP-MPPM035VVLP01E inverter,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/36/29/NW-673627_673629_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Danfoss_Optyma_Cond_Unit_Brchr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Optyma_Plus_Inv_Cond_Unit_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_c/at/Danfoss_Optyma_Pack_Cond_Unit_Cat.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
