,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Colour,Flow Rate,Max System Pressure Cold (Bar),Min System Pressure Cold (Bar),Warranty,Hazardous,Depth (mm),Material,Number of Outlets,Number of Spray Patterns,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Amps,Connection Type,Operating Temperature,Position,Pressure,Pump Type,Range,Voltage (V),Watts,Phase,Positive / Neutral / Universal,Twin / Single,Thickness,Frame Colour,Attachment 6,Attachment 7,Water Heating Declared Load Profile,Water Heating Energy Efficiency Class,Sound Power Level (Indoors),Manual / Thermostatic,Shower Head Diameter,Engine Box Height (mm),Engine Box Width (mm),Engine Box Depth (mm),Hose Length,Water Entry,Water Heating Energy Efficiency,Cable Entry,Projection Depth,Style,Pressure (Low / Med / High),Tank,Mains,Cartridge,Spout Type,Fitting / Mounting Type,Handle Type,Number of Tap Holes,Feature 13,Pack Quantity,Shower Tray Shape,Floor Mounted,Anti Slip Surface,Riser included,Weight,Waste Kit Included,Sector,Material Type,Output,Feature 14,Diameter,Waste Supplied,Attachment 8,Remote Options,Shower Head Position,Controls,Display Type,Water Entry Points,Eco Setting
1493,PC89052,Multipanel Classic bathroom wall panel hydrolock tongue and groove 2400 x 598mm Blizzard,Multipanel,91.82,"An easy, grout-free alternative to paint or tiling, this 598mm Multipanel Classic wall panel has a reliably water-resistant hardwood plywood core and a high pressure decorative laminate to face along with a plain balancing laminate to rear. This panel has been finished in Blizzard, a vibrant high gloss white which creates the feeling of space and light even in smaller bathrooms.",Showering/Showering.csv -> Multipanel Classic bathroom wall panel hydrolock tongue and groove 2400 x 598mm Blizzard,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/90/52/NW-C89047_C89052_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ct/22/Multipanel Product Data Sheet Oct22.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/op/MPanel_LB_Classic_Heritage_DOP.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/MPanel_LB_Classic_Heritage_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/MPanel_LB_Classic_Heritage_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/MPanel_Classic_MSDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/13/Multipanel_Brochure_2013.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,PD28994,Merlyn MStone square riser kit 1200 x 1000mm,Merlyn,143.43,"This easy-install Merlyn MStone quadrant tray panel kit, for 1200 x 9000 quadrants is used for shower installation where a waste can't be run under the floor. Compatible with MStone and Merlyn Ionic shower trays, the panel is made from durable high-impact polystyrene and legs and clips are included, making the panels effortless to remove if maintenance access is required.",Showering/Showering.csv -> Merlyn MStone square riser kit 1200 x 1000mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/89/94/NW-D28994_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Merlyn_LowLevelShowerTray_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Merlyn_Essence_DRK4_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Merlyn_MStone_LR_Quadrant_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,PE61106,Mermaid Timeless Trade ply wood tunnel and groove panel 2420 x 1185mm Blue,Mermaid,182.45,"Easy to install, with no need for grouting, this Mermaid Timeless Trade 2420 x 1185mm tongue and groove panel is a great finishing touch for any bathroom. Built in plywood, Timeless Trade panelling is easy to maintain and offers a long-lasting alternative to tiling. Finished in blue eiger, this panel offers a serene cloudy blue ideal for creating a relaxing environment.",Showering/Showering.csv -> Mermaid Timeless Trade ply wood tunnel and groove panel 2420 x 1185mm Blue,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/11/06/NW-E61105_E61106_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Mermaid_Timeless_Trade_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,PC68087,Deva Lace manual shower valve and kit,Deva,116.91,The Deva Lace shower valve includes a looped lever handle for effortless flow and temperature adjustment and optional exposed or concealed valves both included.,Showering/Showering.csv -> Deva Lace manual shower valve and kit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/80/87/NW-C68087_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Deva_1553086181693_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Methven_Shower-Tap_Guide_2020.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,PD65138,Coram Optima 6 bifold door 800 x 1900mm Glass/Chrome Finish,Coram,270.26,"The semi-frameless Coram Optima 6 800 x 1900mm bifold door offers easy fit and reliability, making it a favourite with installers. With an inward folding mechanism, the 6mm thick bifold chrome door is a real space saver in smaller bathrooms without compromising on entry room. The Optima 6 has a variety of quick install features, is easy to clean, finished in a bright chrome and offers a 20mm adjustment per profile, per door.",Showering/Showering.csv -> Coram Optima 6 bifold door 800 x 1900mm Glass/Chrome Finish,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/51/40/UP-D65137_D65140_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Coram_Optima6_Premier8_Instruction.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Coram_Optima6_BifoldDoor_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Coram_Optima6_BifoldDoor_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/21/Coram_Showers_Brochure_July_2021.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,PD28959,Ionic curtain rail bath screen,Ionic,158.84,"Combining the flexibility of a shower curtain with the security of glass, this Ionic curtain rail bath screen protects from splashes and does away with that annoying gap between wall and curtain. Manufactured in 6mm toughened glass, this panel can be used with any shower curtain.",Showering/Showering.csv -> Ionic curtain rail bath screen,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/89/59/UP-D28959_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/D28959_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/3_/14/Ionic_Showering_Brochure_2013_14.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/D28959_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499,PD53231,Aqualisa eVolve grey/satin silver 9.5kW,Aqualisa,247.5,"Combining style and quality in a robust package, the streamlined Aqualisa eVolve electric shower has a modern Space Grey casing with a contoured silver satin trim. Offering flexible installation, this modern unit is a suitable retrofit for most older electric showers thanks to multi-fit connection options while connection to an existing cold water supply at 240V is simple. With a variety of power settings and three spray patterns, this 9.5kW shower provides the perfect shower experience for everybody and every situation. Meanwhile, individual temperature control along with a digital temperature display allows for smooth, precise adjustment. For safety and practicality, the eVolve incorporates an over-temperature stop function as well as an automatic phased shutdown to reduce the build-up of limescale.",Showering/Showering.csv -> Aqualisa eVolve grey/satin silver 9.5kW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/32/31/D53231_wm.jpg,,,,,,Grey / Satin Silver,"'@3 bar Min 2.7-3.3ltr/min, max 11ltr/min",10,0.85,2 Year,N,89,,,3,VOXZ26,,N,Digital temperature display and control dial,Satin silver trim,Illuminated push power button and Low water pressure indicator,3 power settings,Stainless steel hose,Universal multifit: 8 water & electric entry points,"105mm Flow Handset with 3 spray settings, rub clean nozzles and a push button slider",Over temperature protection and phased shut down safety features,Retrofitable,,,,,,,,0.85-10 bar,,Evolve,,,,,,,,,,XS,A,15 dB,Manual,105,379,244,89,1500,"Right & left hand side, top, bottom, side & rear",38,Left - Bottom / Side / Top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,PN57648,MULTIPANEL LB U/L 1200 GRAPHITE ELEMNTS,Multipanel,182.38,"An easy, grout-free alternative to paint or tiling, this 1200mm Multipanel Linda Barker wall panel has a reliably water-resistant hardwood plywood core and a high pressure decorative laminate to face along with a plain balancing laminate to rear. The Linda Barker range is designed to bring a touch of luxury to the bathroom, harnessing design trends pioneered in spas and hotels and bringing them into the home. Finished in highly textured Graphite Elements, this natural look panel pairs perfectly with Pebble Grey products in the Neutrals Collection.",Showering/Showering.csv -> MULTIPANEL LB U/L 1200 GRAPHITE ELEMNTS,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/76/53/NW-N57648_N57653_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/op/MPanel_LB_Classic_Heritage_DOP.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/MPanel_LB_Classic_Heritage_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ct/22/Multipanel Product Data Sheet Oct22.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Multipanel_NeutralsCllctn_Brcr_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/MPanel_LB_Classic_Heritage_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,PC24482,Ideal Standard Concept Freedom dual shower,Ideal Standard,580.65,"The slim, smooth-edged Ideal Standard Concept Freedom dual thermostatic exposed shower system is supplied with the generous M1 rainshower and practical M3 handspray. Operated using metal pin handles, the Concept Freedom offers excellent usability alongside contemporary good looks.",Showering/Showering.csv -> Ideal Standard Concept Freedom dual shower,,Shower unit;M1 rainshower;fixed riser;M3 handspray;Metal pin handles,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/44/82/NW-C24482_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/IS_A6290_A8668_Instal.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/IS_Bathrooms_Brchr_2018.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502,PD52376,Stuart Turner Monsoon standard twin shower pump 4.5bar,Stuart Turner,761.66,"Providing balanced boosting of both hot and cold water supplies, the Stuart Turner Monsoon standard twin shower pump is suitable for installation in vented systems and offers compatibility with positive head applications. Requiring just 0.6LPM to start, the peripheral Monsoon pump supplies flow rates of up to 78LPM, serving a whole home, a bathroom or even just one shower that needs a helping hand.",Showering/Showering.csv -> Stuart Turner Monsoon standard twin shower pump 4.5bar,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/23/76/NW-D52376_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/ST_Monsoon_Standard_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/ST_Monsoon_Standard_Twin_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/ST_Monsoon_Pump_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/ST_Monsoon_Standard_Twin_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,PE87433,Vado Celcius exposed therm mixer shower Chrome Plated,Vado,310.0,"This Vado Celsius exposed 1/2"" single outlet thermostatic shower valve has a minimum operating pressure of 0.2 bar. Finished in sleek chrome, this wall-mounted shower is thermostatically controlled for safe, scald-free use.",Showering/Showering.csv -> Vado Celcius exposed therm mixer shower Chrome Plated,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/74/33/NW-E87433_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/16/Vado_Manual_2016.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Vado_Celsius_CEL-149-12-CP_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504,PD73752,Just Trays Fusion rectangular shower tray with anti slip and waste 1000 x 800mm 40mm White,Just Trays,342.81,"Double skinned for ultra-strong use and manufactured in ABS capped stone resin, this Just Trays Fusion 1000 x 800mm shower tray pack includes a waste and trap for convenient all-in-one installation. Popular with installers, this low-level shower tray is easy to fit, whether on legs using the JT riser kit or flat-to-the floor for a sleek wetroom style look. With an understated elegant design and lighter than traditional stone resin trays. the Fusion includes a discreet 90mm rapid waste outlet for powerful drainage.",Showering/Showering.csv -> Just Trays Fusion rectangular shower tray with anti slip and waste 1000 x 800mm 40mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/37/53/NW-D73752_D73753_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/JustTrays_Fusion_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/JustTrays_Fusion_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/JustTrays_Brochure_2018.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505,PD73712,Just Trays Fusion low profile anti slip shower tray and concealed waste 800 x 700 x 40mm White,Just Trays,238.64,"Double skinned for ultra-strong use and manufactured in ABS capped stone resin, this Just Trays Fusion 800 x 700mm flat top shower tray pack includes a waste and trap for convenient all-in-one installation. Popular with installers, this low-level shower tray is easy to fit, whether on legs using the JT riser kit or flat-to-the floor for a sleek wetroom style look. With an understated elegant design and lighter than traditional stone resin trays. the Fusion includes a discreet 90mm rapid waste outlet for powerful drainage.",Showering/Showering.csv -> Just Trays Fusion low profile anti slip shower tray and concealed waste 800 x 700 x 40mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/37/12/NW-D73712_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/JustTrays_Fusion_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/JustTrays_Fusion_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/JustTrays_Brochure_2018.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506,PD77223,BRISTAN COBALT DUAL CONTROL VALVE & DIV,Bristan,367.77,"Uniquely designed for boldly modern bathrooms, the Bristan Cobalt recessed concealed shower valve with diverter incorporates square shapes for a clean, eye-catching look. Built for easy fitting in UK homes, the Cobalt requires a wall cavity depth of just 35mm making it a perfect choice for smaller bathrooms and challenging installation jobs.",Showering/Showering.csv -> BRISTAN COBALT DUAL CONTROL VALVE & DIV,,Shower valve;Diverter,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/72/23/NW-D77223_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Bristan_Cobalt_COB_SHCDIV_C_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/Bristan_Cobalt_COB_SHCDIV_C_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/Bristan_Shower_Valve_Diverter_Instal.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,PD16517,Just Trays Fusion shower tray 1200 x 700mm 40mm White,Just Trays,335.99,"Double-skinned for additional strength, this Just Trays Fusion 700 x 45 x 1200mm flat top rectangular shower tray is made of a robust ABS-capped acrylic stone resin. Ultra-slimline, this sleek tray is suitable for fitting flat to the floor or raised up on legs using the JT Fusion riser kit.",Showering/Showering.csv -> Just Trays Fusion shower tray 1200 x 700mm 40mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/65/17/NW-D16517_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Just_Trays_Fusion_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Just_Trays_Fusion_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Just_Trays_Collection_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,PA76216,Aqualisa Quartz Classic Smart divert concealed high pressure shower with wall fixed head,Aqualisa,858.94,"The Aqualisa Quartz Classic high pressure smart shower with adjustable head and wall drencher brings your bathroom into the 21st century. Wi-Fi connected, the Quartz is fully controllable via app or voice control, letting you start your bath from anywhere in the home. Family-friendly features include precise thermostatic control and an eco mode for impressive water savings and without compromising on reliably high performance.",Showering/Showering.csv -> Aqualisa Quartz Classic Smart divert concealed high pressure shower with wall fixed head,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/62/16/NW-A76216_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Aqualisa_QZD_A1_BV_DVFW_20_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Aqualisa_Smart_Shower_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Aqualisa_Quartz_Classic_User_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
