,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Colour,Range,Hazardous,Approvals,Material,Size,Wall Thickness (mm),Connection Type 1,Connection Type 2,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Diameter,Length (M),Pack Quantity,Gender,Feature 11,Equal / Unequal,End Connection A size,End Connection B size,End Connection C size,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Weight,Attachment 4,Attachment 5,Attachment 6,Attachment 7,Connection Size,Outer Diameter
183,P507345,Wavin Tigris K1 straight pipe 32mm 3mtr,Wavin,17.9,"Offered in a 3M length, this Wavin Tigris K1 32mm diameter straight pipe is made of white PE-X/AL with press-fit connections.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Wavin Tigris K1 straight pipe 32mm 3mtr",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/73/45/NW-507342_507345_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Tigris_K1_Pipe_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PP95233,Uponor Uni Pipe PLUS universal pipe 16 x 2mm 200mtr White,Uponor,2.17,The seamless aluminium Uponor 16mm Uni Pipe PLUS prevents oxygen penetration and compensates for restoring forces and linear expansion caused by temperature changes. The pipe's 2mm thick aluminium offers compressive strength and flexibility while polyethylene applied both inside and outside provides a high level of temperature resistance. All layers are permanently joined by an intermediate bonding layer and pipe is supplied in lengths of 200M.,"Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Uponor Uni Pipe PLUS universal pipe 16 x 2mm 200mtr White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/52/36/NW-P95232_P95236_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Uponor_Uni_Pipe_PLUS_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,P521333,Wavin Wavin Tigris K1 MLCP pipe (50mtr coil) with insulation 9mm (20mm),Wavin,251.85,"Suitable for use in potable water, Wavin Tigris MLCP 9mm (20mm) insulated pipe is supplied in a 50M coil with plain push-fit ends for ease of fitting with no need for hot works. Thanks to its patented hexagonal head shape, minimal insertion force is required on Tigris pipes, while installation time and cost is reduced and flow rates improved by multilayer pipe's flexibility. Part of a complete system, Tigris MLCP pipe is suitable for use in large commercial installations, such as those found in schools, hotels and apartment blocks.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Wavin Wavin Tigris K1 MLCP pipe (50mtr coil) with insulation 9mm (20mm)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/33/521333_wm.jpg,,,,Red,Wavin Tigris K1,N,,PEX,9 mm,2,,,3004379,,N,PE-X construction,Red colour,Metal layer offers resistance to oxygen diffusion,Thermal expansion comparible with copper,High resistance to scale build-up and stress-cracking,High pressure and termperature resistance,Press-fit installation,"No soldering, welding or thread-cutting required",No costly hot works insurance permits needed,Lightweight in comparison to screwed steel products,,50,,,Meets EN ISO 21003,,,,,Meets BS 6920:2000,WRAS approved,KIWA approved,,,,,,,,,,,,
186,PP56431,"Durapipe Astore abs pipe - class e - 2"" x 6mtr (Per Metre)",Durapipe,27.3,"Supplied in 6M lengths, this Durapipe Astore 2"" pipe is suitable for use in pressurised irrigation systems, drinking water applications, chemical installations and for water treatment. Made of 3.6mm thick ABS, this lightweight pipe offers simple installation, saving on time and costs when compared to traditional pipe materials.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Durapipe Astore abs pipe - class e - 2"" x 6mtr (Per Metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/64/31/NW-P56430_P56431_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/17/Durapipe_Astore_Technical_May2017.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PP91550,Uponor Uni-Pipe MLCP MLCP pipe (100mtr coil) 12mm (Priced per metre),Uponor,2.17,"This Uponor 12mm multilayer composite pipe is diffusion-tight and made up of PE-RT and longitudinally welded aluminium layered with adhesive. It is designed for distribution conduits, rising mains and connection lines for plumbing plus radiator and fan coil connections.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Uponor Uni-Pipe MLCP MLCP pipe (100mtr coil) 12mm (Priced per metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/15/50/NW-P91550_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/14/Uponor_MLC_Brochure_2014.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PP56416,"Durapipe Astore ABS pipe class C 6"" x 6mtr (Per Metre)",Durapipe,138.2,"Supplied in 6M lengths, this Durapipe Astore 6"" pipe is suitable for use in pressurised irrigation systems, drinking water applications, chemical installations and for water treatment. Made of 9.9mm thick ABS, this lightweight pipe offers simple installation, saving on time and costs when compared to traditional pipe materials.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Durapipe Astore ABS pipe class C 6"" x 6mtr (Per Metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/64/16/NW-P56416_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/17/Durapipe_Astore_Technical_May2017.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PP96266,"TP RV0.BPF UPVC barrel nipple BS/BSP 2""",TP,10.61,"This TP 2 x 2"" barrel nipple is made of PVC-U and includes plain end connections. Designed for water piping systems, this fitting is suitable for use in distribution, treatment or sewage water, public or private swimming pools, thermal pools and spas, in aquariums and aquaculture and in irrigation and fountains.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> TP RV0.BPF UPVC barrel nipple BS/BSP 2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/62/66/NW-P96261_P96266_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/17/TP_Fittings_Valves_Catalogue_2017.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PP82452,Gps Pe Pipe Systems Excel SDR11 MDPE pipe coil SDR11 20mm x 50mtr Blue,Gps Pe Pipe Systems,69.11,"This GPS PE Pipe Systems Excel SDR11 50M light blue pipe coil with 20mm welded connections is made of medium density polyethylene (MDPE), which offers a higher long term stress crack resistance than the usual HDPE PE80.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Gps Pe Pipe Systems Excel SDR11 MDPE pipe coil SDR11 20mm x 50mtr Blue",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/66/NW-P82447_P82466_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/GPS_PE_Infrastrctr_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,P517750,JG Speedfit conduit pipe coil 15mm x 25mtr,JG Speedfit,34.36,"Provided in a length of 25M, this JG Speedfit 15mm conduit pipe covers and blankets Speedfit PE-X or polybutylene pipe installed in concrete or masonry. Intended for removable installation to meet water regs, this pipe coil is made of a lightweight and flexible PE-X.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> JG Speedfit conduit pipe coil 15mm x 25mtr",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/77/53/NW-517750_517753_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Speedfit_PushFit_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Speedfit_UnderFloorHeating_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Speedfit_UFHeating_installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PP13427,Georg Fischer TUBE PROGEF PP (NP10) pipe 5m x 50mm,Georg Fischer,8.96,"Light grey in colour, this 5M length of Georg Fischer TUBE PROGEF 50mm diameter pipe is made of PP-H homopolymer with a thickness of 4.6mm. It is fitted with plain press-fit connections.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Georg Fischer TUBE PROGEF PP (NP10) pipe 5m x 50mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/34/27/NW-P13427_wm.jpg,,,,Light Grey,TUBE PROGEF,N,DIBT Z-40.23-4,PP-H - homopolymer,50 mm (Dia),46,Press fit,Plain End,167480715,,N,High impact strength,Good surface finish,Good leach-out characteristics,High-quality system solution,Favourable price/performance ratio,Complies with DIBT Z-40.23-4,,,,,50mm,,,,,,,,,,,,,,,,,0.53800,,,,,,
193,P515431,Wavin Wavin Hep2O HX75/22 GR cold forming bend fixture 22mm,Wavin,3.0,"Made of polybutylene (PB), this Wavin Hep2O HX75 22 x 22mm 45° cold forming bend fixture provides clean and secure fitting. It is suitable for use in hot and cold flexible plumbing systems accepting push-fit connections.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Wavin Wavin Hep2O HX75/22 GR cold forming bend fixture 22mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/54/31/NW-515430_515431_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_Hepworth_Plastic_Products_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Hep2O_Pushfit_Plumbing_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wavin_Hep2O_Push-Fit_Plumbing_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PP16001,M OF VULCATHENE PIPE 4M              51,Durapipe,27.98,"Purpose-built for chemical resistance, this Durapipe Vulcathene 51mm polypropylene pipe is part of a plumbing system specified for use in laboratories in educational facilities, hospitals and research facilities. Supplied in a 4M length, Vulcathene offers two simple jointing methods, with a mechanical option for demountable joints and Enfusion electrofusion welded joints, offering versatility for the installers of these chemical waste systems.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> M OF VULCATHENE PIPE 4M              51",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/03/NW-P16000_P16003_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Durapipe_Vulcathene_Brochure_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PP97287,Uponor Q&E Shrink-fit PEX pipe 16mm x 3mtr (Priced per metre),Uponor,2.43,"Diffusion-resistant, this Uponor 16mm PE-X pipe is suitable for general plumbing and radiator connections. Meeting ISO 15875 for hot and cold water and heating applications, this 1.8mm thick pipe is supplied in an 85M length.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Uponor Q&E Shrink-fit PEX pipe 16mm x 3mtr (Priced per metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/72/89/NW-P97287_P97289_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Uponor_PEX_Q&E_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PP91007,Uponor Uni-Pipe MLCP MLCP straight pipe (5mtr length) 40 x 4mm (Priced per metre),Uponor,15.2,"This Uponor 40mm multilayer composite pipe is diffusion-tight and made up of PE-RT and longitudinally welded aluminium layered with adhesive. It is designed for distribution conduits, rising mains and connection lines for plumbing plus radiator and fan coil connections.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Uponor Uni-Pipe MLCP MLCP straight pipe (5mtr length) 40 x 4mm (Priced per metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/09/NW-P91006_P91009_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Uponor_IS_MLC_Catalogue_2015.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/14/Uponor_MLC_Brochure_2014.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PP17001,M OF GF PE100 PIPE SDR11 NP16  5M     25,Georg Fischer,3.23,"Made of PE, or polyethylene, this Georg Fischer PE100 25mm PN16 SDR11 pipe is supplied in a 5M length.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> M OF GF PE100 PIPE SDR11 NP16  5M     25",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/01/P17001_wm.jpg,,,,Black,,N,,PE100,5000 x 25 mm,,,,193017157,,N,5M length,PE construction,Black colour,PN16 rated,,,,,,,25mm x 2.3mm,5,5 metre,,,,,,,,,,,,,,,,,,,,,
198,PR12616,"Riifo 25mm x 3/4"" F5 female couplers",Riifo,4.91,"Offering time saving efficiency, the Riifo F5 25mm x 3/4"" female coupler is part of a press-fit system suitable for use in hot and cold or heating applications. Fast and easy to press, Rifeng-manufactured F5 fittings are highly reliable and incorporate double O-ring seals for excellent water-tightness.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Riifo 25mm x 3/4"" F5 female couplers",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/86/50/598650_wm.jpg,,,,,,N,WRAS,Ni Coated Brass,25mm x 3/4,,Press fit,,1100044498,MLCP press fittings,N,Nickel-coated brass body,Press-fit connection,With double O-ring seals,For use with RIIFO PEX/AL/PEX pipe,Full WRAS approval.,,,,,,,,,,,Unequal,25 mm,3/4 BSP,N/A,,,,,,,,,,,,,,,
199,PP57935,"Georg Fischer TP abs pipe - class c - 6mtr x 4""",Georg Fischer,241.94,"Made of ABS, this Georg Fischer TP 4"" pipe offers high impact resistance and elasticity, performing throughout a wide temperature range and at pressures up to 15 bar. This 6M long pipe is resistant to a range of acids, bases, salts and oils.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Georg Fischer TP abs pipe - class c - 6mtr x 4""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/79/35/NW-P57931_P57935_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Georg_Fischer_TP_Product_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,P507344,Wavin Tigris K1 straight pipe 25mm 3mtr,Wavin,14.3,"Offered in a 3M length, this Wavin Tigris K1 25mm diameter straight pipe is made of white PE-X/AL with press-fit connections.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Wavin Tigris K1 straight pipe 25mm 3mtr",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/73/45/NW-507342_507345_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Tigris_K1_Pipe_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PP55433,"Durapipe UPVC PRE class E pipe 3"" x 6mtr (Per Metre)",Durapipe,29.06,"This Durapipe 3"" pipe, supplied in a 6M length is made of lightweight unplasticised polyvinyl chloride (PVC-U), ideal for use in pressurised irrigation systems and drinking water, in chemical installations and for water treatment.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Durapipe UPVC PRE class E pipe 3"" x 6mtr (Per Metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/54/34/NW-P55431_P55434_wm.jpg,,,,Black,AVF UPVC,N,WRAS,Unplasticized Polyvinyl Chloride (PVC-U),3,62,Spigot,Spigot,RPRE0900,Upvc Pipe,N,Good chemical resistance,No hot works permit required,Lightweight design,50 year design life,WRAS regulation 31 approved,,,,,,3,,Per Metre,,,,,,,,,,,,,,,1.39842,,,,,,
202,PP56428,"Durapipe Astore abs pipe - class e - 1"" x 6mtr (Per Metre)",Durapipe,11.07,"Easy to install, lightweight Durapipe Astore 1"" pipe is manufactured in 2mm thick Class E ABS and supplied in a length of 6M. Suitable for use in pressurised irrigation systems, drinking water, chemical installations and for water treatment, this pipe saves on fitting time and costs compared to traditional pipe materials.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Durapipe Astore abs pipe - class e - 1"" x 6mtr (Per Metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/64/28/NW-P56428_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/17/Durapipe_Astore_Technical_May2017.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,P519394,Wavin Hep2O end reduced tee 28 x 22 x 28mm,Wavin,15.29,This Wavin Hep2O HD12 28 x 28 x 22mm 90° end reduced tee is made from polybutylene (PB) and includes push-fit connections. This fitting is suitable for use in hot and cold flexible push-fit plumbing systems.,"Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Wavin Hep2O end reduced tee 28 x 22 x 28mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/93/94/NW-519394_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Hep2O_Pushfit_Plumbing_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wavin_Hep2O_Push-Fit_Plumbing_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PP82270,Gps Pe Pipe Systems Excel SDR11 MDPE pipe coil 63mm x 50mtr Black,Gps Pe Pipe Systems,1445.47,"Made of high performance polyethylene, or HPPE, in black, this 50M GPS PE Pipe Systems Excel SDR11 63mm pipe coil is fitted with welded connections. Suitable for carrying water or sewage, this pipe is constructed using a durable PE100 polymer, a high density alternative to PE80. Highly resistant to rapid crack propagation and long-term stress cracking, PE100 withstands temperatures of between 60°C and -30°C.","Pipe, Valves and Fittings/Plastic Pipe/Plastic Pipe.csv -> Gps Pe Pipe Systems Excel SDR11 MDPE pipe coil 63mm x 50mtr Black",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/22/70/NW-P82267_P82270_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/GPS_PE_Infrastrctr_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
