,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Attachment 7,Colour,Hazardous,Supplier Product Code,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Attachment 8
123,P222681,Stelrad Vita Column 3 column radiator 750 x 858  mm,,276.99,"There's no need to worry about going out of style with the Stelrad Vita column horizontal radiator. This timeless classic with its three smart columns promises to look great, whether in a modern or period home, for years to come. Measuring 858 x 750mm, the white-finished Vita column radiator brings together high levels of reliability, efficiency you can rely on and a generous heat output of 4563 BTU/h, all in a single classically styled package.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column 3 column radiator 750 x 858  mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/23/NW-260619_260623_wm.jpg,,,,,,,,Traffic White,N,222681 PK,N,Classic column design,Suitable for contemporary and traditional interiors,Steel construction,Traffic White powder-coated finish,Manufactured in the UK,5 year warranty,,,,
124,P222695,Stelrad Vita Column 4 column radiator 500 x 1272 mm,,356.99,"There's no need to worry about going out of style with the Stelrad Vita column horizontal radiator. This timeless classic with its four smart columns promises to look great, whether in a modern or period home, for years to come. Measuring 1272 x 500mm, the white-finished Vita column radiator brings together high levels of reliability, efficiency you can rely on and a generous heat output of 6229 BTU/h, all in a single classically styled package.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column 4 column radiator 500 x 1272 mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/39/NW-260625_260639_wm.jpg,,,,,,,,Traffic White,N,222695 PK,N,Classic column design,Suitable for contemporary and traditional interiors,Steel construction,Traffic White powder-coated finish,Manufactured in the UK,5 year warranty,,,,
125,P222682,Stelrad 3 column radiator 750 x 1042 mm,,326.99,"A modern classic, the Stelrad Vita Column 1042 x 750mm horizontal column radiator brings together contemporary styling with timeless lines. Finished in bold, statement anthracite grey, this radiator complements period homes just as well as it fits into an urban loft scheme. Reliable and built to last, the Vita Column doesn't just look great, it delivers on comfort too, promising a heat output of 5580 BTU/h.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad 3 column radiator 750 x 1042 mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/nt/al/Vita Column Horizontal_wm.jpg,,,,,,,,Traffic White,N,222682 PK,N,Horizontal column design,Robust steel construction,Traffic White powder-coated finish,5 year warranty,,,,,,
126,P222680,Stelrad Vita Column 3 column radiator 600 x 1870 mm,,480.99,"There's no need to worry about going out of style with the Stelrad Vita column horizontal radiator. This timeless classic with its three smart columns promises to look great, whether in a modern or period home, for years to come. Measuring 1870 x 600mm, the white-finished Vita column radiator brings together high levels of reliability, efficiency you can rely on and a generous heat output of 8314 BTU/h, all in a single classically styled package.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column 3 column radiator 600 x 1870 mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/23/NW-260619_260623_wm.jpg,,,,,,,,Traffic White,N,222680 PK,N,Classic column design,Suitable for contemporary and traditional interiors,Steel construction,Traffic White powder-coated finish,Manufactured in the UK,5 year warranty,,,,
127,P222690,Stelrad Vita Column 4 column radiator 300 x 1272 mm,,346.99,"There's no need to worry about going out of style with the Stelrad Vita column horizontal radiator. This timeless classic with its four smart columns promises to look great, whether in a modern or period home, for years to come. Measuring 1272 x 300mm, the white-finished Vita column radiator brings together high levels of reliability, efficiency you can rely on and a generous heat output of 3860 BTU/h, all in a single classically styled package.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column 4 column radiator 300 x 1272 mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/39/NW-260625_260639_wm.jpg,,,,,,,,Traffic White,N,222690 PK,N,Classic column design,Suitable for contemporary and traditional interiors,Steel construction,Traffic White powder-coated finish,Manufactured in the UK,5 year warranty,,,,
128,P222700,Stelrad Vita Column Horizontal 4 column radiator  600 x 1272mm,,355.99,"A modern classic, the Stelrad Vita Column 1272 x 600mm horizontal column radiator brings together contemporary styling with timeless lines. Finished in bold, statement anthracite grey, this radiator complements period homes just as well as it fits into an urban loft scheme. Reliable and built to last, the Vita Column doesn't just look great, it delivers on comfort too, promising a heat output of 7355 BTU/h.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column Horizontal 4 column radiator  600 x 1272mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/20/260901_260920_wm.jpg,,,,,,,,Traffic White,N,222700 PK,N,Horizontal column design,Robust steel construction,Traffic White powder-coated finish,5 year warranty,,,,,,
129,P222672,Stelrad 3 column radiator 500 x 1456 mm,,372.99,"A modern classic, the Stelrad Vita Column 1456 x 500mm horizontal column radiator brings together contemporary styling with timeless lines. Finished in bold, statement anthracite grey, this radiator complements period homes just as well as it fits into an urban loft scheme. Reliable and built to last, the Vita Column doesn't just look great, it delivers on comfort too, promising a heat output of 5461 BTU/h.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad 3 column radiator 500 x 1456 mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/nt/al/Vita Column Horizontal_wm.jpg,,,,,,,,Traffic White,N,222672 PK,N,Horizontal column design,Robust steel construction,Traffic White powder-coated finish,5 year warranty,,,,,,
130,P222704,Stelrad Vita Column 4 column radiator 750 x 1042 mm,,357.99,"There's no need to worry about going out of style with the Stelrad Vita column horizontal radiator. This timeless classic with its four smart columns promises to look great, whether in a modern or period home, for years to come. Measuring 1042 x 750mm, the white-finished Vita column radiator brings together high levels of reliability, efficiency you can rely on and a generous heat output of 7314 BTU/h, all in a single classically styled package.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column 4 column radiator 750 x 1042 mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/43/NW-260641_260643_wm.jpg,,,,,,,,Traffic White,N,222704 PK,N,Classic column design,Suitable for contemporary and traditional interiors,Steel construction,Traffic White powder-coated finish,Manufactured in the UK,5 year warranty,,,,
131,P222715,Stelrad Vita Column Concept 3 column radiator 600 x 1272mm,,407.99,"A modern classic, the Stelrad Vita Column Concept 1272 x 600mm horizontal column radiator brings together contemporary styling with timeless lines. Finished in bold, statement anthracite grey, this radiator complements period homes just as well as it fits into an urban loft scheme. Reliable and built to last, the Vita Column Concept doesn't just look great, it delivers on comfort too, promising a heat output of 5611 BTU/h.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column Concept 3 column radiator 600 x 1272mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/66/261363_261366_wm.jpg,,,,,,,,Anthracite Grey,N,222715 PK,N,Classic column design,Robust steel construction,Anthracite powder-coated finish,Operating temperature of 75/65/20°C,"Due to production tolerances, length and tap centres, can vary up to ±15% overall",Optional floor mounting brackets,T50 is the UK's industry standard for heating outputs,Cetiat tested in accordance with BS EN 443,5 year warranty,
132,P222666,Stelrad Vita Column 3 column horizontal radiator 300 x 1870 mm,,471.99,"There's no need to worry about going out of style with the Stelrad Vita column horizontal radiator. This timeless classic with its three smart columns promises to look great, whether in a modern or period home, for years to come. Measuring 1870 x 300mm, the white-finished Vita column radiator brings together high levels of reliability, efficiency you can rely on and a generous heat output of 4369 BTU/h, all in a single classically styled package.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column 3 column horizontal radiator 300 x 1870 mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/17/NW-260610_260617_wm.jpg,,,,,,,,Traffic White,N,222666 PK,N,Classic column design,Suitable for contemporary and traditional interiors,Steel construction,Traffic White powder-coated finish,Manufactured in the UK,5 year warranty,,,,
133,P222689,Stelrad Vita Column 4 column radiator 300 x 1042 mm,,294.99,"There's no need to worry about going out of style with the Stelrad Vita column horizontal radiator. This timeless classic with its four smart columns promises to look great, whether in a modern or period home, for years to come. Measuring 1042 x 300mm, the white-finished Vita column radiator brings together high levels of reliability, efficiency you can rely on and a generous heat output of 3147 BTU/h, all in a single classically styled package.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column 4 column radiator 300 x 1042 mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/39/NW-260625_260639_wm.jpg,,,,,,,,Traffic White,N,222689 PK,N,Classic column design,Suitable for contemporary and traditional interiors,Steel construction,Traffic White powder-coated finish,Manufactured in the UK,5 year warranty,,,,
134,P222685,Stelrad Vita Column 3 column radiator 750 x 1870 mm,,612.99,"There's no need to worry about going out of style with the Stelrad Vita column horizontal radiator. This timeless classic with its three smart columns promises to look great, whether in a modern or period home, for years to come. Measuring 1870 x 750mm, the white-finished Vita column radiator brings together high levels of reliability, efficiency you can rely on and a generous heat output of 10,143 BTU/h, all in a single classically styled package.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column 3 column radiator 750 x 1870 mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/39/NW-260625_260639_wm.jpg,,,,,,,,Traffic White,N,222685 PK,N,Classic column design,Suitable for contemporary and traditional interiors,Steel construction,Traffic White powder-coated finish,Manufactured in the UK,5 year warranty,,,,
