,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Colour,Flow Rate,Min System Pressure Cold (Bar),Operating Temperature,Projection Depth,Range,Style,Warranty,Hazardous,Depth (mm),Pressure (Low / Med / High),Tank,Mains,Cartridge,Spout Type,Fitting / Mounting Type,Handle Type,Material,Number of Tap Holes,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Voltage (V),Watts,Weight,Easy Maintenance,Inlets,Clog Resistance,Noise Level,Application,Thickness,Waste Supplied,Bowl Type,Tap Orientation,Drainer Type,Bowl Shape,Main Bowl Size,Second Bowl Size,Main Bowl Size (mm),Minimum Base Unit Size (mm),Waste Kit Included,Pressure,Material Type,Tap Holes
103,PC96112,IS FIRTH N/SINK 160X40 SS LH/OUT WST&CVR,Ideal Standard,2120.06,"Designed for simultaneous use by two people, this Ideal Standard SU H 160mm scrub-up trough sink is fitted with a 1 1/2"" strainer waste, trap cover and earthing terminal. It is made of robust stainless steel and has been manufactured without tapholes, making it suitable for use underneath wall-mounted taps.",Bathrooms and Kitchens/Kitchen/Kitchen.csv -> IS FIRTH N/SINK 160X40 SS LH/OUT WST&CVR,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/61/12/C96112_wm.jpg,,,,,,,Stainless Steel,,,,,,,,N,,,,,,,Wall mounted,,Stainless Steel,0,S1281MY,Scrub-up trough,N,Stainless steel construction,With left-handed outlet strainer waste,Includes trap cover,With hangers,Suitable for wall-mounted installation,,,,,,,,,,,,,,,1.5mm stainless steel 1.4301 (304),Yes,Trough,Wall,Flow,Rectangular,1600 x 400,NA,,,,,,
104,PG66796,Leisure Sinks Lexin left hand drainer inset 1.0 bowl 950 x 508mm Stainless Steel,Leisure Sinks,172.85,"Highly resistant to bending and flexing, even if placed under pressure, this Leisure Sinks Lexin rectangular inset sink is designed with seamless soldering and a rigid frame, making it ideal for heavy duty kitchen use. Made of a tough 18/10 satin finished stainless steel, the Lexin includes a single 350 x 420 x 180mm sink with left hand drainer and two tap holes ready for the taps of your choice.",Bathrooms and Kitchens/Kitchen/Kitchen.csv -> Leisure Sinks Lexin left hand drainer inset 1.0 bowl 950 x 508mm Stainless Steel,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/67/97/NW-G66796_G66797_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/12/Leisure_Sinks_Sink-Tap_Brochure_2012.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Leisure_Sinks_Fitting_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/la/te/Leisure_Sinks_Aqualine_Sink_Template.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PG30020,Aga Rangemaster Eaton EA9501/TMO40 single bowl stainless stell sink,Aga Rangemaster,230.29,"Suitable for reversible installation, the Aga Rangemaster Eaton single bowl sink with drainer is built in a robust, attractive stainless steel. Built in Nottinghamshire, this sink is supplied complete with a WRAS approved tap and waste kit.",Bathrooms and Kitchens/Kitchen/Kitchen.csv -> Aga Rangemaster Eaton EA9501/TMO40 single bowl stainless stell sink,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/20/G30020_wm.jpg,,,,,,,Stainless Steel/Satin/Bright,,,,,Eaton,,,N,,,,,,,Inset,,Stainless Steel,1,EA9501/TMO40,Swivel,N,With tap and waste,Reversible installation,Stainless steel construction,With drainer,WRAS approved,,,,,,,,,,,,,,,0.6,Yes,1 sink and drainer,Centre,Reversible,Rectangular,420x350x150,NA,,,,,,
106,PP76412,Bristan echo easyfit mono sink mixer Gun Metal pack,Bristan,99.0,"A modern choice for a contemporary kitchen, the Bristan Echo EasyFit sink mixer tap is finished in a statement gunmetal. Suitable for deck mounting, this twin lever-operated tap offers ease of installation using the secure, fast EasyFit system, with all tools and parts required for straightforward top-down installation included along with the main tap unit.",Bathrooms and Kitchens/Kitchen/Kitchen.csv -> Bristan echo easyfit mono sink mixer Gun Metal pack,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/03/81/D80381_wm.jpg,,,,,,,GunMetal,39.7 l/min @ 5 bar,0.4,65,190,,Contemporary,10 Years,N,230,Suitable for all pressure,No,No,Yes,N/A,Deck Mounted,Lever Handle,Brass,1,P76412 PK,Twin Lever Mono Sink Mixers,N,Brass construction,Gunmetal finish,Unique patented top fix design for simple installation,Locks into place with supplied Allen key,With 2x isolation valves and flexi tails,Connect to water supply and isolate base,Tap pushes onto base to secure,Easyfit tool and screws provided,Swivel spout for easy useWith long life quarter-turn ceramic disc valves for durablity and ease of use,High quality metal fixings for security and durability,10 year warranty,,,,,,,,,,,,,,,,,,,,,,
107,PG66600,Leisure Sinks Lexin two tap hole right hand 1.0 bowl side drainer 950 x 508mm Stainless Steel,Leisure Sinks,103.56,"Highly resistant to bending and flexing, even if placed under pressure, this Leisure Sinks Lexin rectangular inset sink is designed with seamless soldering and a rigid frame, making it ideal for heavy duty kitchen use. Made of a tough 18/10 satin finished stainless steel, the Lexin includes a single 350 x 420 x 180mm sink with right hand drainer and two tap holes ready for the tap pair of your choice.",Bathrooms and Kitchens/Kitchen/Kitchen.csv -> Leisure Sinks Lexin two tap hole right hand 1.0 bowl side drainer 950 x 508mm Stainless Steel,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/66/00/NW-G66600_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/12/Leisure_Sinks_Sink-Tap_Brochure_2012.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Leisure_Sinks_Fitting_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/la/te/Leisure_Sinks_Aqualine_Sink_Template.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PD80817,Bristan Monza Easyfit mono sink mixer Black,Bristan,195.87,"A modern swan neck design in striking black, the Bristan EasyFit Mono kitchen sink mixer will sit well in contemporary kitchens with an industrial edge. Built for durability, this smart sink-mounted kitchen mixer tap has robust ceramic disc valves and a metal fixing nut in addition to its robust brass construction.",Bathrooms and Kitchens/Kitchen/Kitchen.csv -> Bristan Monza Easyfit mono sink mixer Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/08/17/D80817_wm.jpg,,,,,,,Black,9.5LPM @ 0.3Bar,0.3,Max 65,192,Monza,Modern,10 Years,N,225,Low,No,Yes,Yes,Swan Neck,Sink Mounted,Lever,Brass,1,MZ SNK EF BLK,Kitchen Tap,N,Brass construction,Statement black finish,Swan neck design,"Long-life, easy-use quarter-turn disc valves",Metal fixing nut aids durability,Easyfit base for simple installation,Flexible tails included,10 year warranty,,,,,,,,,,,,,,,,,,,,,,,,,
109,PG75564,Carron Phoenix Contessa waste pack,Carron Phoenix,13.95,"This Carron Phoenix Contessa 90/100 waste pack is suitable for use with Franke Carron sinks. Made of robust stainless steel, it has a smart silver finish.",Bathrooms and Kitchens/Kitchen/Kitchen.csv -> Carron Phoenix Contessa waste pack,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/55/64/G75564_wm.jpg,,,,,,,Black / White / Silver,,,,,Contessa,,,N,N/A,,,,,,,,Stainless Steel,,112.0352.521,Waste Pack,N,Good Value for Money,High Performance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PF49921,McAlpine 2 inlet double bowl sink kit nozzles,McAlpine,22.69,"Compatible with British and European sink designs, this McAlpine standard double bowl sink kit includes two inlet nozzles, each with a moulded internal sleeve for pipe centering and support. Supplied with blanking plugs and P trap, this kit's Multifit and friction washers ensure a secure seal between pipe and fitting wall. If the plastic pipe used is small or misshapen the end may need to be warmed, allowing it to be eased over the internal sleeve.",Bathrooms and Kitchens/Kitchen/Kitchen.csv -> McAlpine 2 inlet double bowl sink kit nozzles,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/99/21/F49921_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/McAlpine_SK2_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/McAlpine_Plumbing_Products_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/F49921_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/McAlpine_Plumbing_Products_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PD77413,Bristan Artisan Easyfit Kitchen Sink Mixer Tap Chrome,Bristan,285.53,"The Bristan Artisan mono sink mixer is compatible with all plumbing systems, performing best in a balanced system. This modern deck-mounted chrome kitchen mixer offers easy use via smooth ceramic disc technology and simple installation via EasyFit.",Bathrooms and Kitchens/Kitchen/Kitchen.csv -> Bristan Artisan Easyfit Kitchen Sink Mixer Tap Chrome,,Mono sink mixer;EasyFit base;Flexible tails,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/74/13/NW-D77413_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Bristan_Artisan_C_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/D77413_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ar/es/Bristan_Artisan_EF_C_BN_Spares.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Bristan_TapsShowersAccers_Brchr_2020.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PC03131,Bristan Artisan sink mixer tap and pop out spray Chrome,Bristan,401.56,The Bristan Artisan sink mixer is compatible with all plumbing systems. This modern deck-mounted chrome kitchen mixer offers easy use via smooth ceramic disc technology and is supplied with flexible tails.,Bathrooms and Kitchens/Kitchen/Kitchen.csv -> Bristan Artisan sink mixer tap and pop out spray Chrome,,Sink mixer;Aerator,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/31/31/NW-C03131_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/C03131_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ar/es/C03131_Spares.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/C03131_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Bristan_TapsShowersAccers_Brchr_2020.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PD88202,Bristan Value club monobloc sink mixer Chrome,Bristan,96.99,"Combining economy and practicality, the Bristan Value high arc sink mixer is made of a tough brass with a hardwearing chrome finish. Fitted with easy to use metal handles, this deck-mounted dual flow tap provides a 210mm spout projection.",Bathrooms and Kitchens/Kitchen/Kitchen.csv -> Bristan Value club monobloc sink mixer Chrome,,Sink mixer;Metal handles,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/82/02/NW-D88202_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/D88202_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/D88202_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/D88202_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PD88211,Bristan Value bridge deck sink mixer Chrome,Bristan,280.99,"Ideal for budget kitchen refits, the Bristan Value bridge deck mixer has a classic design and robust brass build. Operated with 3"" lever handles and using ceramic disc technology for smooth turning and drip-free use, this smart tap has a 210mm spout projection and high shine chrome finish.",Bathrooms and Kitchens/Kitchen/Kitchen.csv -> Bristan Value bridge deck sink mixer Chrome,,Bridge sink mixer;3inch (76mm) metal lever handles,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/82/11/NW-D88211_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/D88211_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/D88211_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/D88211_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PD88214,Bristan Value deck sink mixer Chrome,Bristan,115.12,"A classic design, this Bristan Value bridge deck mixer is ideal for budget renovations. Easy to use thanks to ceramic disc valves, this tap has lever handles and a 210mm spout projection. Value taps are made of long-lasting brass and have a chrome finish to suit any interior.",Bathrooms and Kitchens/Kitchen/Kitchen.csv -> Bristan Value deck sink mixer Chrome,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/82/14/NW-D88214_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/D88214_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/D88214_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/D88214_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PG66797,Leisure Sinks Lexin right hand drainer inset 1.0 bowl 950 x 508mm Stainless Steel,Leisure Sinks,172.85,"Highly resistant to bending and flexing, even if placed under pressure, this Leisure Sinks Lexin rectangular inset sink is designed with seamless soldering and a rigid frame, making it ideal for heavy duty kitchen use. Made of a tough 18/10 satin finished stainless steel, the Lexin includes a single 350 x 420 x 180mm sink with right hand drainer and two tap holes for the taps of your choice.",Bathrooms and Kitchens/Kitchen/Kitchen.csv -> Leisure Sinks Lexin right hand drainer inset 1.0 bowl 950 x 508mm Stainless Steel,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/67/97/NW-G66796_G66797_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/12/Leisure_Sinks_Sink-Tap_Brochure_2012.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Leisure_Sinks_Fitting_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/la/te/Leisure_Sinks_Aqualine_Sink_Template.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PG62265,Carron Phoenix Bali reversible sink 1.5 bowl 970 x 500mm Polar White,Carron Phoenix,544.55,"Setting itself apart from the competition with its eye-catching matte Polar White finish, the Carron Phoenix Bali 150 kitchen sink is made of a durable, sleek granite. A stand-out choice for a modern kitchen, this worktop-mounted reversible sink has a practical 390 x 350 x 190mm main bowl alongside a handy side sink. This smart sink is supplied with a revolution waste and a single tap hole ready for mixer tap installation.",Bathrooms and Kitchens/Kitchen/Kitchen.csv -> Carron Phoenix Bali reversible sink 1.5 bowl 970 x 500mm Polar White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/22/65/NW-G62265_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Carron_Phoenix_Bali_100_150_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Carron_GraniteSink_Care_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/G62265_Datasheet.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PG66603,Leisure Sinks Linear one tap hole  reversible 1.0 bowl 950 x 508mm Stainless Steel,Leisure Sinks,120.53,"Made of a high grade, robust 18/10 stainless steel with bright, polished finish, the Leisure Sinks Linear rectangular inset sink is designed for heavy duty use with seamless soldering and a rigid frame ensuring the sink won't bend when under pressure. Suitable for reversible installation, this smart kitchen sink includes a 340 x 410 x 160mm bowl and pre-drilled tap hole.",Bathrooms and Kitchens/Kitchen/Kitchen.csv -> Leisure Sinks Linear one tap hole  reversible 1.0 bowl 950 x 508mm Stainless Steel,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/66/03/NW-G66603_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/12/Leisure_Sinks_Sink-Tap_Brochure_2012.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Leisure_Sinks_Fitting_Instructions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PG75968,Carron Phoenix set 3 waste kit two bowl sink and overflow 1/2'',Carron Phoenix,23.78,"This Carron Phoenix accessory kit 3 comprises a 1/2"" stainless steel basin waste and overflow for two bowl sinks.",Bathrooms and Kitchens/Kitchen/Kitchen.csv -> Carron Phoenix set 3 waste kit two bowl sink and overflow 1/2'',,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/59/68/G75968_wm.jpg,,,,,,,Stainless Steel/Galvanized,,,,,,,,N,150,,,,,,,,Stainless Steel,,112.0326.148,Waste Kit,N,For two-bowl sink,With overflow,Stainless steel construction,Galvanised finish,,,,,,,,,,,,,,,,,,,,,,,,,500,Y,,,
120,PC03132,Bristan Artisan sink mixer tap and filter Chrome,Bristan,435.09,"The Bristan Artisan monobloc sink mixer with filter is compatible with all plumbing systems, performing best in a balanced system. Dispensing freshly filtered cold water as well as standard hot and cold, this modern chrome deck-mounted kitchen mixer offers easy use via smooth ceramic disc technology.",Bathrooms and Kitchens/Kitchen/Kitchen.csv -> Bristan Artisan sink mixer tap and filter Chrome,,Monobloc sink mixer;Flexible tails,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/31/32/NW-C03132_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/C03132_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ar/es/C03132_Spares.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/C03132_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Bristan_TapsShowersAccers_Brchr_2020.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
