,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Range,Hazardous,Pack Size,Pack Type,Dimensions (L x W x D),Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Colour,Connection Size,Connection Type,Thickness,Refrigerant Suitability,Material,Application,Volume,Physical State / Form,Feature 6,Feature 7,Feature 8,Pack Quantity,Diameter,Size,Connection Type 1,Gender,Connection Type 2,Attachment 5,Sheath Colour,Voltage Rating,Cross Sectional Area (mm),Conductor Strand Type,Pack Length,Harmonised Code,Conductor Material,Insulation Material,Number of Cores,Number of Strands,Operating Temperature Range (C),Outer Diameter,Sheath Material,Strands Size,Standards,Ambient CO Range,Magnetic Attachment,Flue Gas Loss Range,O2 Range,Draught Measurable Range,Ambient CO2 Measureable Range,Data Storage Capacity,Bluetooth,CO2 Determination,Display Type,Pressure Rating,Feature 9,Drive,Feature 10,Feature 11,Handle Type,Total Pack Quantity,Washer Type,Warranty,Operating Range,Detection Type,Power Supply,Measuring Range,Weight,Feature 12,Feature 13,Attachment 6,Attachment 7,Attachment 8,Attachment 9,Attachment 10,Testing Capability,Testing Range(s),Battery Life,Shank Type,Resistance Features,Depth (mm),Back Box Type,Number of Gangs,Material Type,Nut Types,Feature 14,Feature 15,Head Material,Feature 16,Feature 17,Feature 18,Feature 19,Amps,Voltage (V),Ways,Screw / Bolt Type,Set Type,Screw / Bolt Length,Screw / Bolt Sizes,Length (M),Hole Depth,Operating Temperature,Size (oz),Washer-Exterior Dia,Washer-Internal Dia,Cut Resistance Rating,Tear Resistance Rating,Puncture Resistance Rating,Coating Material,Lining Material,Double Sided,Dimensions mm (H x W x D),Bolt Type,Approvals,Equal / Unequal,End Connection A size,End Connection C size,Head Type,Refrigerant,Max Pressure,Sight Glass,Number of Valves,Operating Pressure,Protection Time,Drainage Product Type,Feature 20,Feature 21,Connection,Flow Rate,Motor Speed,Horse Power,Absolute Vacuum,Stages,Oil Capacity,Container Type,Quantity,Cut Type / Speed,Teeth Per Inch
1235,P601427,Javac Veto Pro Pac Backpack tech pac wheeler,Javac,582.58,"Ideal for the HVAC/R technician, this tough Javac Veto Pro Pac tool bag is ideally sized for storing HVAC/R tools and is designed to withstand challenging working environments. Made with robust plastic handles and heavy duty fastenings and zips, this highly portable bag is built to last.",Trade Essentials/Trade Essentials.csv -> Javac Veto Pro Pac Backpack tech pac wheeler,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/14/27/NW-601427_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/601427_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,P492161,Testo 300 longlife printer kit,Testo,1796.71,"Operated via a smart HD touchscreen, the Testo Smart 300 flue gas analyser kit shows all measuring values with no need for time consuming scrolling. The scratch-resistant screen is surrounded with a tough plastic housing designed to withstand tough working conditions.",Trade Essentials/Trade Essentials.csv -> Testo 300 longlife printer kit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/21/61/NW-492161_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Testo_300_Flue_Gas_Analyser_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,PN57860,Duracell Procell battery 9v (Pack of 10),Duracell,20.03,"Made using superior cell design, these Duracell Procell alkaline manganese dioxide 9V batteries meet stringent battery standards, incorporating parts of the ANSI and IEC battery standards for safety and quality. Economically packaged in bulk and individually date-coded for effective inventory management, Procell alkaline batteries are designed in collaboration with manufacturers for effective use in professional devices.",Trade Essentials/Trade Essentials.csv -> Duracell Procell battery 9v (Pack of 10),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/78/60/NW-N57860_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Duracell_MN1604_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,P405533,Anton clip co personal alarm,Anton,130.83,"Offering an audible, visual and vibrating alarm at 30 and 100ppm, this Anton Crowcon clip carbon monoxide (CO) alarm provides effective protection for an engineer in the workplace. Lightweight, reliable and robust, this maintenance-free personal alarm is fitted with a clip for easy portability.",Trade Essentials/Trade Essentials.csv -> Anton clip co personal alarm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/55/33/NW-405533_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Anton_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,PN34726,Bostik Gripfill solvent free adhesive,Bostik,5.29,"Strongly bonding almost any surface, this Bostik Gripfill high performance solvent-free adhesive offers incredible strength, even in vertical applications. Suitable for interior and exterior use (provided bond is covered), this adhesive is compatible with wood, plywood, hardboard, chipboard, laminated plastic, brick, rigid insulation material (except polystyrene), metal, stone breeze block, ceramics, concrete, sand/cement screeds, plasterboard, cement composite boards and GRP.",Trade Essentials/Trade Essentials.csv -> Bostik Gripfill solvent free adhesive,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/47/26/NW-N34726_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Bostik_EvoStik_Gripfill_AdhesiveTech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_s/ds/Bostik_Evo_Stik_Gripfill_SDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Bostik_Product_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,P690594,Javac Veto Pro Pac AX3517 pouch service tool bag,Javac,55.92,"Compact yet spacious, this Javac Veto Pro Pac 15 pocket clip-on utility pouch attaches to your tool bag's tape clip or D-ring and holds a small selection of meters, analysers and repair tools, keeping your most used instruments to hand.",Trade Essentials/Trade Essentials.csv -> Javac Veto Pro Pac AX3517 pouch service tool bag,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/05/94/NW-690594_wm.jpg,,,,,Veto Pro Pac,N,,,,AX3517,Utility Pouch,N,Organise multiple job specific bags,With 15 pockets of various sizes,Heavy duty fastenings and clips,Detachable rubber handles,Nylon plastic connection clips,,,,,,,,,,Clips onto any model Veto tool bag's tape clip or D-rings,Weatherproof 600-1200 PVC impregnated denier fabric body,5 year zero downtime warranty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,PN39674,Rodo ProDec carpet protector roll 50mtr x 625mm,Rodo,64.97,"Protecting carpet from dirt and spills, these Rodo 5M carpet protectors are reverse wound, which means they are simply kicked out with no need for an applicator. This film has a light yellow colour, making walkways clear and obvious and when it's no longer needed, the film simply peels away, leaving no sticky residue.",Trade Essentials/Trade Essentials.csv -> Rodo ProDec carpet protector roll 50mtr x 625mm,,9x carpet protector,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/96/74/NW-N39673_N39674_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/N39674_Rodo_Data Sheet.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,P337388,Fieldpiece vacuum pump 8cfm 230v VP87EU,Fieldpiece,750.01,"Optimising the RunQuick oil management system, this Fieldpiece RunQuick oil change system, supplied complete with two cans of vacuum pump oil and a removeable oil sightglass, offers a clear view of the pump oil inside a system, allowing you to properly assess its quality. With this system oil can be replaced in less than 20 seconds, even while the pump is running, and with no loss of vacuum. A complete oil change is fast, clean and simple too. Lightweight and durable, the RunQuick oil change system's VP87UK vacuum pump is designed with a sturdy base to reduce the risk of spills as well as easy-use hose ports that ensure all hoses can be easily worked around.",Trade Essentials/Trade Essentials.csv -> Fieldpiece vacuum pump 8cfm 230v VP87EU,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/73/88/337388_wm.jpg,,,,,,N,,,,VP87EU,Vacuum Pump,N,Flow rate of 8cfm,Compatible with Fieldpiece vacuum pump oil,With sightglass and blue LED backlight,Ball valve oil drain,"With 1/4, 3/8 and 1/2” ports",Black/Yellow,,,,,,,,,With rotary vane 2-stage compressor,With 3/4 brushless DC motor offering 2500RPM,Ultimate vacuum at input ports is 15 microns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Includes 2x 237ml oil and 240v power plug,,A2L certified,12 month warranty,,,,12 Months,,,,,,,,,,,,,,,,,,201,,,,,,,,,,,,,240v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4 Ports, 1x1/4 & 2x3/8 & 1x 1/2",8CFM,2500,3/4 DC,15 Microns,2,237,,,,
1243,P337386,Fieldpiece vacuum pump 6cfm dualv,Fieldpiece,560.79,"Optimising the RunQuick oil management system, this Fieldpiece RunQuick oil change system, supplied complete with two cans of vacuum pump oil and a removeable oil sightglass, offers a clear view of the pump oil inside a system, allowing you to properly assess its quality. With this system oil can be replaced in less than 20 seconds, even while the pump is running, and with no loss of vacuum. A complete oil change is fast, clean and simple too. Lightweight and durable, the RunQuick oil change system's VP67UK vacuum pump is designed with a sturdy base to reduce the risk of spills as well as easy-use hose ports that ensure all hoses can be easily worked around.",Trade Essentials/Trade Essentials.csv -> Fieldpiece vacuum pump 6cfm dualv,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/73/86/337386_wm.jpg,,,,,,N,,,,VP67UK,Vacuum Pump,N,Flow rate of 6cfm,Compatible with Fieldpiece vacuum pump oil,With sightglass and blue LED backlight,Ball valve oil drain,"With 1/4, 3/8 and 1/2” ports",Black/Yellow,,,,,,,,,With rotary vane 2-stage compressor,With 1/2 HP AC motor offering 3440RPM,Ultimate vacuum at input ports is 15 microns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Includes 2x 237ml oil and 240v and 110v power plug,,A2L certified,12 month warranty,,,,12 Months,,,,,,,,,,,,,,,,,,201,,,,,,,,,,,,,Dual voltage 240v & 110v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4 Ports, 1x1/4 & 2x3/8 & 1x 1/2",6CFM,3440,1/2 AC,15 Microns,2,237,,,,
1244,PS11456,Rems 131011 frigo 2 set,Rems,1765.21,"A clean, easy solution, the REMS Frigo 2 F-Zero electric pipe freezing unit freezes pipes for maintenance, doing away with the expense and time-consuming inconvenience of draining a system down.",Trade Essentials/Trade Essentials.csv -> Rems 131011 frigo 2 set,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/ig/o2/REMS Frigo2_wm.jpg,,,,,,N,1 pc,Carton,,131012,Pipe Freezing Kit,N,Electric solution,For freezing of pipes up to 42mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,P419954,Testo Digital manifolds 550s basic kit basic set with cable temperature probes,Testo,547.9,"An all-in-one set for commissioning, servicing and maintenance, this Testo 550s basic kit is a must for engineers working on refrigeration systems, air conditioning systems and heat pumps. Fronted by the reliable Testo 550s smart digital manifold, this kit provides Bluetooth connection, a two-way valve block and a pair of fixed cable clamp temperature probes (NTC), all in a tough, practical carry case. Extra compatible Bluetooth probes, including those used for the wireless measurement of temperature and vacuum, can be purchased separately.",Trade Essentials/Trade Essentials.csv -> Testo Digital manifolds 550s basic kit basic set with cable temperature probes,,"Delivery scope : 1 x testo 550s digital 2-way manifold including batteries (4 x AA) ;calibration protocol, 2 x wired pipe clamp probes NTC, Transport case, instruction manuals.",https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/99/54/419954_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/x-/uk/testo-550s-Datasheet-198X-088X-UK.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,PS18849,Fischer DuoBlade 545675 self-drill plasterboard fix (50),Fischer,10.55,"Featuring different components chosen for their high levels of performance, the Fischer DuoLine DuoBlade self-drilling plasterboard fix is part of the reliable DuoLine range. With a self-drilling tip, DuoBlade allows for effective drilling when a fixing is screwed into the installation pre-position with screwdriver setting tool flush to the surface of gypsum plasterboard. Universally suitable for fixing, this plug and screw system offers excellent performance with 4 - 5mm wood, metal and chipboard screws and hook and eye screws, making it suitable for a variety of fitting jobs, ranging from smoke detectors to curtain rods and shutters. Compatible with a conventional PZ2 drive, DuoBlade doesn't need a special setting device.",Trade Essentials/Trade Essentials.csv -> Fischer DuoBlade 545675 self-drill plasterboard fix (50),,50 fixings,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/88/49/S18849_wm.jpg,,,,,DuoBlade,N,,,44mm29mm without drilling tip,545675,Cavity Wall Fixing,N,Pack of 50,Centring tip for easy precision setting of plug,Additional expansion for higher load values,Same PZ2 drive for both plug and screw,Self-drilling tip with 3x sharp cutting blades for fast installation,,,,,,,,,,Anti-rotation lock prevents spinning in drill hole,Sharp self-cutting thread for optimum form lock,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,P459027,Regin Nuts spire 'u' nut no.8 (5),Regin,2.48,A pack of five Regin No. 8 size spire U nuts.,Trade Essentials/Trade Essentials.csv -> Regin Nuts spire 'u' nut no.8 (5),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/90/27/NW-459027_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/16/Regin_Products_Brochure_2015-2016.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,PS18882,Fischer DuoLine DuoPower universal wall plug and screw 10 x 50mm (25),Fischer,16.74,"Self-activating, these Fischer DuoLine DuoPower 10 x 50mm universal wall plugs and screws can expand, fold and knot, depending on the substrate they're used in, making them the ideal choice for a wide range of applications. With a shorter length these plugs and screws, supplied in a pack of twenty five, fix fast and need less drilling and they won't rotate during installation either. Clear feedback makes knowing that the DuoPower plug is installed correctly obvious while smooth running openings ensure safe and easy installation of the steel screw into the nylon plug.",Trade Essentials/Trade Essentials.csv -> Fischer DuoLine DuoPower universal wall plug and screw 10 x 50mm (25),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/88/82/S18882_wm.jpg,,,,,DuoLine,N,,,,535461,,N,,,,,,,,,,,Nylon/Steel,,,,,,,25,10 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,P408696,Omegaflex OMEGA 3 terminal junction box 30a (10),Omegaflex,2.83,This 30A rated Omega junction box is made of thermoset urea and offers three pillar-type terminals.,Trade Essentials/Trade Essentials.csv -> Omegaflex OMEGA 3 terminal junction box 30a (10),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/86/96/NW-408696_wm.jpg,,,,,OMEGA,N,,,,2748-6988,Junction Box,N,30A current rating,Surface-mounted,3x pillar-type terminals,Optional entry positions,CE compliant 93/68/EEC,White,,,,,Thermoset Urea,,,,Meets BS EN 9001 standard,,,10,,90 (Dia) x 90 (W) x 38 mm (D),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,P493195,Testo sart probe clamp thermometer,Testo,72.55,"Suitable for use with your smartphone or tablet, the Testo 115i smart probe clamp thermometer makes servicing and maintenance of refrigeration, heating and air conditioning systems simple and convenient. Also useful for installation jobs, the 115i is capable of measuring flow and return temperatures.",Trade Essentials/Trade Essentials.csv -> Testo sart probe clamp thermometer,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/31/95/493195_wm.jpg,,,,,,N,,,,0560 2115 02,Thermometer Probe,N,Smartphone compatible,For servicing and troubleshooting,"For use in air conditioning, heating and refrigeration systems",Suitable for domestic and commercial use,,,,,,,,DomesticCommercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,P459224,Regin heating tape 33m,Regin,4.12,A roll of Regin 38mm heating tape.,Trade Essentials/Trade Essentials.csv -> Regin heating tape 33m,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/92/24/NW-459224_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/16/Regin_Products_Brochure_2015-2016.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,P617035,Specialised Wiring UPVC Fixing Band 12mm x 10mtr Galvanised Steel,Specialised Wiring,19.22,"Offering hidden inner strength, this Specialised Wiring 10M all round fixing band has a hardwearing galvanised finish. Pre-wired, this strong, versatile band minimises waste.",Trade Essentials/Trade Essentials.csv -> Specialised Wiring UPVC Fixing Band 12mm x 10mtr Galvanised Steel,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/35/NW-617035_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/SWA_Fixing-Band_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/SWA_Fixing-Band_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,P617044,Specialised Wiring push on terminal male 6.3mm Blue (100),Specialised Wiring,0.07,"These Specialised Wiring pre-insulated push-on male terminals are manufactured in a pure electrolytic copper allowing for excellent electrical conductivity. The barrel internal surfaces are rifled, for good contact with conductor strands, and terminal annealed after final machining.",Trade Essentials/Trade Essentials.csv -> Specialised Wiring push on terminal male 6.3mm Blue (100),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/44/NW-617044_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/SWA_Cable_Termination_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,PE01114,Doncaster 3093Y 3093Y 3 core heat resisting electrical cable 1.0mm2 reel 50mtr White,Doncaster,2.12,"Heat resisting ordinary duty flexible cords are used where the risk of mechanical damage and mechanical stresses is normal, i.e. when cables are subject to low mechanical stresses in the areas of application, and the risk of mechanical damage is low, as is the case to be expected in the normal use of small to medium size equipment in domestic and commercial as well as in light industrial premises. Examples of appliances that use heat resisting ordinary duty flexible cords are portable tools, immersion heaters, washing machines, cookers and refrigerators; especially in higher temperature zones.",Trade Essentials/Trade Essentials.csv -> Doncaster 3093Y 3093Y 3 core heat resisting electrical cable 1.0mm2 reel 50mtr White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/11/15/NW-E01113_E01115_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Doncaster_309_Y_Cables_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255,P693175,Javac Veto Pro Pac AX3519 tech pack,Javac,319.79,"Ideal for service calls and small installations, this Javac Veto Pro Pac Tech Pac MC LT backpack style tool bag is designed for technicians carrying a minimum amount of tools and test meters.",Trade Essentials/Trade Essentials.csv -> Javac Veto Pro Pac AX3519 tech pack,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/31/75/NW-693174_693175_wm.jpg,,,,,Veto Pro Pac,N,,,,AX3519,Tool Bag,N,With 33 vertical tool pockets,Neoprene meter pockets,Interior magnetic screw catcher,2x storage bays,4x storage platforms,,,,,,,,,,Padded EVA thermoformed ergonomic back padding,8 inch electrical tape strap,Grey pockets for better visibility,,,203 mm (W) x 330 mm (D) x 432 mm (H),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Upper pockets on front side for extra tool capacity,,"Waterproof, abrasion-resistant hard bottom",Waterproof 3mm polypropylene base,,,,,,,,,,D-rings made of powder coated steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
