,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Hazardous,By Model Number,Supplier Product Code,Type,WEEE Compliant,Range,Dimensions mm (H x W x D),Feature 1,Feature 2,Feature 3,Connection,Connection Size,Thread Standard,Material,Thread Size,Maximum Operating Temperature,Application,Feature 4,Feature 5,Spray Angle,Diameter,Operating Temperature,Warranty,Capacitance,Dimensions (L x W x D),Part Gas Council number,Working Pressure,Voltage (V),Output (W),Phase,Frequency,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Attachment 6,Attachment 7,Pack Quantity
207,P421715,Atkinson Tankmaster body unit,Atkinson,71.6,"Made of white UPVC, the Atkinson Tankmaster TM 1370mm sight tube assembly has a pull-to-read valve to isolate flow into the tube during rest.",Heating/Burner Parts/Burner Parts.csv -> Atkinson Tankmaster body unit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/17/15/NW-421715_wm.jpg,,,,,,N,,TM4790,Assembly,N,Tankmaster,x  x,On/off hand wheel,Eutectic solder fire valve built into hand wheel,10mm brass compression fitting outlet,,,,,,,,Replaceable 52 micron nylon filter,Reversible body for left or right hand exit of compression fitting,,,,,,,,,,,,,Stand-off clip for mounting top of tube to top of tank,"1/2"" BSP male tank/extension fitting",,,,,,,
208,P421700,Atkinson PBG push button sight gauge 4ft,Atkinson,37.15,"Made of UPVC, this Atkinson 1370mm x 1/2"" sight gauge offers a clear reading of the level of contents in a tank via unbreakable sight tubes.",Heating/Burner Parts/Burner Parts.csv -> Atkinson PBG push button sight gauge 4ft,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/17/01/NW-421700_421701_wm.jpg,,,,,,N,,SG1550,Sight Gauge,N,,x  x,Produced to BS799,Features a push-to-read button which isolates flow into the tube when released,Made in England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,P687100,"Johnson Controls F61 bsp liquid flow switch 1""",Johnson Controls,257.09,"Made of brass, this Johnson Controls F61 series 1"" BSP liquid flow switch is a single-pole, double-throw (SPDT) switch for use on fluid lines carrying water, ethylene glycol or other non-hazardous fluids. This switch can be wired to energise one device and de-energise another powered from the same source when fluid flow exceeds or drops below a set flow rate.","Heating/Burner Parts/Burner Parts.csv -> Johnson Controls F61 bsp liquid flow switch 1""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/00/NW-687100_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Johnson_Controls_F61_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Johnson_Controls_F61_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Johnson_Controls_F61_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,P364441,Fantini Banico ZEV ZEVF65 gas solenoid valve automatic-reset 65mm 230v,Fantini Banico,322.92,"Suitable for use in natural gas, LPG and propane applications, this 230V Fantini Banico gas solenoid valve with 65mm BSP connection and automatic reset provides a safely controlled shut-off for gas feed pipes. With 1/4"" inlet and outlet plugs, this valve is compatible with CPI switch and pressure gauges and can be used for connection to proving and interlock systems.",Heating/Burner Parts/Burner Parts.csv -> Fantini Banico ZEV ZEVF65 gas solenoid valve automatic-reset 65mm 230v,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/44/43/NW-364441_364443_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Banico_ZEV_F_Solenoid_Valve_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Banico_ZEV_Solenoid_Valve_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/nu/al/Banico_ZEV_Solenoid_Valve_Manual.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,P423280,Asco 210 solenoid valve 3/4'' 230v,Asco,273.97,"Requiring no minimum operating pressure, this Asco 210 solenoid valve is a two way shut-off valve for control of air, inert gases, water, oil and other gases/liquids compatible with the sealing material used. It has 3/4"" RP threaded connections.",Heating/Burner Parts/Burner Parts.csv -> Asco 210 solenoid valve 3/4'' 230v,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/32/80/NW-423280_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Asco_210_Solenoid_Valve_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,P365472,"Fantini Banico ZEV ZEVF150 gas solenoid valve automatic-reset 6 "" 230v",Fantini Banico,1820.93,"Suitable for use in natural gas, LPG and propane applications, this 230V Fantini Banico gas solenoid valve with 150mm BSP connection and automatic reset provides a safely controlled shut-off for gas feed pipes. With 1/4"" inlet and outlet plugs, this valve is compatible with CPI switch and pressure gauges and can be used for connection to proving and interlock systems.","Heating/Burner Parts/Burner Parts.csv -> Fantini Banico ZEV ZEVF150 gas solenoid valve automatic-reset 6 "" 230v",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/54/72/NW-365471_365472_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Banico_ZEV_F_Solenoid_Valve_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Banico_ZEV_Solenoid_Valve_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/nu/al/Banico_ZEV_Solenoid_Valve_Manual.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,P430760,Viessmann cartridge with step motor,Viessmann,44.01,"Made of EPDM, this Viessmann heating return hose kit is suitable for Vitodens 100-W WB1C 19KW System, 100-W WB1C 30KW System, 100-W WB1C 30KW Combi, 100-W WB1C 35KW Combi, 100-W WB1C 26KW System, 100-W B1KA 35KW Combi, 100-W WB1C 35KW System and 100-W WB1C 30KW Combi boilers.",Heating/Burner Parts/Burner Parts.csv -> Viessmann cartridge with step motor,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/07/60/NW-430760_wm.jpg,,,,,,N,,7837230,Hose Kit,N,,,Heating return hose,EPDM material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,P457103,Riello Riello R40  oil burner 108mm,Riello,671.83,"Safe and highly efficient, the Riello R40 G3B one stage light oil burner is just one in a range of Riello burners designed to cover all home heating needs. Easy to install and simple to adjust, this burner operates quietly and has a very compact footprint, allowing it to fit into any current boiler.",Heating/Burner Parts/Burner Parts.csv -> Riello Riello R40  oil burner 108mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/04/NW-457103_457104_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Riello_R40G_Oil_Burner_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Riello_R40G10_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,P421410,Brigon smoke filter paper,Brigon,19.44,A pack of 40 Brigon smoke filter papers for Brigon smoke pumps.,Heating/Burner Parts/Burner Parts.csv -> Brigon smoke filter paper,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/14/10/421410_wm.jpg,,,,,,N,,2602008,Smoke Filter Paper,N,,x  x,Packet of 40 strips to enable 40 tests to be carried out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,P455295,Oh Products oil contents gauge 0-4ft,Oh Products,42.64,An Oh Products 4ft oil tank sight gauge.,Heating/Burner Parts/Burner Parts.csv -> Oh Products oil contents gauge 0-4ft,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/52/95/NW-455295_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/455295_Oh Products_Information.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,P421710,Atkinson Tankmaster sight gauge 4ft,Atkinson,15.3,"Made of UPVC, this Atkinson Tankmaster 4ft 6"" sight tube is supplied with a UPVC shield.",Heating/Burner Parts/Burner Parts.csv -> Atkinson Tankmaster sight gauge 4ft,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/17/11/NW-421710_421711_wm.jpg,,,,,,N,,TM4480,Sight Tube,N,Tankmaster,x  x,Atkinson spare part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,P469738,"Goldseal Goldseal 20mm  3/4"" 230V AC Water Solenoid Valve.  WRAS Approved",Goldseal,73.8,"WRAS approved, this high quality, normally closed Goldseal 20mm 3/4"" 230V AC water solenoid valve is suitable for use in hot and cold water. Made of brass, it has a servo-assisted 0.5 - 16 bar operating pressure and BSP connection.","Heating/Burner Parts/Burner Parts.csv -> Goldseal Goldseal 20mm  3/4"" 230V AC Water Solenoid Valve.  WRAS Approved",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/97/52/469735_469752_wm.jpg,,,,,,N,,GSW20-230VAC,Water Solenoid Valve,N,,,Normally closed,Brass body,Two-way inlet and outlet ports,BSP,3/4 20mm,,Brass,3/4 20mm,120,,WRAS Approved,IP65,,,,,,,,0.5-16 Bar,,,,,,,,,,,,,
219,P455693,Pactrol dual control box,Pactrol,260.82,This Pactrol P16 DI control box offers fully automatic programming control. Models approved by BG PLC to EN298 and some ANSI standards are available for forced draught and atmospheric burners up to and beyond 60KW RoHS compliance.,Heating/Burner Parts/Burner Parts.csv -> Pactrol dual control box,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/56/93/NW-455693_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Pactrol_P16_Control_Box_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,P732889,Danfoss OD-H H04599S 00.30 x 80 h nozzle,Danfoss,7.82,"Suitable for domestic and commercial use, this Danfoss OD-H oil nozzle is designed for use in high-pressure oil burners using light or heavy fuel. This brass nozzle offers an 80° spray angle.",Heating/Burner Parts/Burner Parts.csv -> Danfoss OD-H H04599S 00.30 x 80 h nozzle,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/28/89/NW-732889_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_Burner_Component_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_OD_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,P469733,"Goldseal GSVCPI50 cpi switch, Closed position indicator switch for 50mm Goldseal Gas Solenoid valve",Goldseal,67.0,"This Goldseal closed position indicator switch, or CPI switch, is designed for use with the 50mm Goldseal gas solenoid valve.","Heating/Burner Parts/Burner Parts.csv -> Goldseal GSVCPI50 cpi switch, Closed position indicator switch for 50mm Goldseal Gas Solenoid valve",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/97/34/469730_469734_wm.jpg,,,,,,N,,GSVCPI50,Gas Valve CPI,N,,,Operational voltage of 250Vac 3A,With IP65 enclosure,Stainless steel construction,BSP,¼ BSP,,Stainless Steel,¼,60,,"1/4"" BSP connection",,,,,,,,,N/A,,,,,,,,,,,,,
222,P416139,Watts Industries Electro Controls weatherproof valve motor cover,Watts Industries,50.37,"Made of PVC and nylon, this Watts Industries Electro Controls weatherproof valve motor cover protects valve motors against weather conditions.",Heating/Burner Parts/Burner Parts.csv -> Watts Industries Electro Controls weatherproof valve motor cover,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/61/39/NW-416139_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/17/WI_ElectroControls_Catalogue_2017.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PK98328,"Sirai L182D01-1/2-230/50 solenoid valve 1/2"" 230/50",Sirai,93.87,"Made of brass with EPDM seals, this Sirai solenoid valve is a two-way normally closed (2/2 NC) pilot-operated electric valve with 1/2"" BSP connections. It is intended for use in mains/potable water under pressure and in temperature up to 140°C","Heating/Burner Parts/Burner Parts.csv -> Sirai L182D01-1/2-230/50 solenoid valve 1/2"" 230/50",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/83/28/NW-K98328_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Sirai_L182_Solenoid_Valve_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,P469739,"Goldseal Goldseal 20mm  3/4"" 24V DC Water Solenoid Valve.  WRAS Approved",Goldseal,73.8,"WRAS approved, this high quality, normally closed Goldseal 20mm 3/4"" 24V DC water solenoid valve is suitable for use in hot and cold water. Made of brass, it has a servo-assisted 0.5 - 16 bar operating pressure and BSP connection.","Heating/Burner Parts/Burner Parts.csv -> Goldseal Goldseal 20mm  3/4"" 24V DC Water Solenoid Valve.  WRAS Approved",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/97/52/469735_469752_wm.jpg,,,,,,N,,GSW20-24VDC,Water Solenoid Valve,N,,,Normally closed,Brass body,Two-way inlet and outlet ports,BSP,3/4 20mm,,Brass,3/4 20mm,120,,WRAS Approved,IP65,,,,,,,,0.5-16 Bar,,,,,,,,,,,,,
225,P421257,"Anglo Nordic oil filter wash filter 1/2""",Anglo Nordic,42.0,"Suitable for a small bore oil line with aluminium bowl, this Anglo Nordic 100 micron bowl filter is supplied with a 1/2"" BSP connection. Made in Italy by specialists FAG, this bowl filter is suitable for 2 bar pressure.","Heating/Burner Parts/Burner Parts.csv -> Anglo Nordic oil filter wash filter 1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/12/57/421257_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Anglo_Nordic_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,P414860,Danfoss Diamond 2.0 071N7157 burner fuel pump BFP21 R3,Danfoss,76.23,"This Danfoss BFP21 R3 one-stage oil pump is suitable for small or medium-sized domestic oil burners. With a 15 bar pressure rating, this 220 to 230V 50/60Hz pump is speed rated to 3450 RPM.",Heating/Burner Parts/Burner Parts.csv -> Danfoss Diamond 2.0 071N7157 burner fuel pump BFP21 R3,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/48/60/NW-414857_414860_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_AD125086457463_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_BFP_20_21_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ce/rt/Danfoss_BFP_EU_Declaration_Cert.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_BFP_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_AI118886455280_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,P457055,Riello Riello R40  oil burner 76mm,Riello,585.77,"Safe and highly efficient, the Riello R40 G5 76mm one stage light oil burner is just one in a range of Riello burners designed to cover all home heating needs. Easy to install and simple to adjust, this burner operates quietly and has a very compact footprint, allowing it to fit into any current boiler.",Heating/Burner Parts/Burner Parts.csv -> Riello Riello R40  oil burner 76mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/55/NW-457054_457055_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Riello_R40G_Oil_Burner_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Riello_R40G5_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,P796844,Anglo Nordic Inpro OUF 88 Maxi oil pump OUF-88 3.5ltr,Anglo Nordic,1037.34,"Satisfying domestic requirements up to 15L/hr, this Anglo Nordic Inpro OUF 88 oil lifter with leak detector and drip tray has 3/8"" BSP inlet and outlet connections and a stainless steel float fitted as standard. The unit monitors oil levels, topping up when the level drops to a determined point. An LED panel display raises the alert in case of malfunction.",Heating/Burner Parts/Burner Parts.csv -> Anglo Nordic Inpro OUF 88 Maxi oil pump OUF-88 3.5ltr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/68/44/NW-796844_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Anglo_Nordic_OUF_88_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,P733135,Danfoss OD-S 05.00 x 60 s nozzle,Danfoss,7.82,"Suitable for domestic and commercial use, this Danfoss OD-S oil nozzle is designed for use in high-pressure oil burners using light or heavy fuel. This brass nozzle offers a 60° spray angle.",Heating/Burner Parts/Burner Parts.csv -> Danfoss OD-S 05.00 x 60 s nozzle,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/31/35/NW-733135_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_Burner_Component_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_OD_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,P419603,Nu-Way control box MMI810 MOD 43  230V,Nu-Way,312.23,This Nuway Satronic MM810 control box is manufactured to monitor blown gas and combined burners with any nominal thermal load which are tested and certified according to EN 298.,Heating/Burner Parts/Burner Parts.csv -> Nu-Way control box MMI810 MOD 43  230V,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/96/03/NW-419603_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Satronic_MMI_810_1_811_1_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
